,Unnamed: 0,company_name,date_posted,rating,review_title,job_position,job_location,pro_review,con_review,pro_score,con_score,rating_score,weighted_score,work_life_and_flexibility_job_aspect_score,career_development_and_learning_job_aspect_score,compensation_benefits_and_security_job_aspect_score,culture_and_environment_job_aspect_score,management_and_communication_job_aspect_score,diversity_and_inclusion_job_aspect_score,employee_engagement_and_satisfaction_job_aspect_score,operational_efficiency_and_resources_job_aspect_score,innovation_and_strategic_vision_job_aspect_score,global_impact_and_social_responsibility_job_aspect_score,job_position_category
1734,0,Incube8,,5.0,It’s been an amazing journey so far,Senior Automation Engineer,Singapore,"Great learning experience - Lots to learn and a lot to explore Highly passionate and empathetic team Benefits like bonus, promotions, certifications, flexible working hours, work from home. Truly love the work I do and the appreciation received is very rewarding","Very fast paced - Every release seems like a battle, initially it takes some time to match the pace but once its done its a great feeling of achievement.",0.9876,0.81,1.0,0.9494,0.9876,,0.9876,,,,,,,,dev_ops_engineer
1735,0,Incube8,,1.0,Bad working experience,Software Engineer,"Bishan New Town,",Birthday celebrations every month Team outings every quarter,"Bad management turns worse No work life balance, have to work/support during nights and weekends Bad office location with funny smell No bus access, have to walk >10 minutes from Bishan MRT No food selections, have to bring own food or delivery Bad drinks/coffee and breads provided No flexible working hours , strictly 8-5 Minimal 14 annual leaves and difficult to apply for leaves Only 4 medical leaves Low bonus, less than a month Low increments No career path",0.0,-0.9638,-1.0,-0.74095,-0.9638,,-0.9638,,-0.9638,,,,,,software_engineer
1736,0,Incube8,,5.0,I have been working at Incube8 full-time for approx 4 years,Senior Mobile App Developer,"Bishan New Town,","1. Learning opportunities 2. Fast Paced, Challenging & Rewarding 3. Diverse & Collaborative team where you can grow your skills 4. Freedom to initiate stuff 5. Loyalty programme & other benefits like bonus",I didn't see any cons working at Incube8.,0.9716,0.0,1.0,0.7429,,0.9716,0.9716,,,,,,,,software_engineer
1738,0,Incube8,,5.0,Great Learning Curve,Senior Software Engineer,Singapore,1. Cool colleagues and team 2. Paid trainings 3. Lots of opportunities to learn new things at work,1. Work pressure on meeting deadlines when one is not able to complete the sprint goal,0.5994,-0.296,1.0,0.57585,,0.5994,,,,,,,,,software_engineer
1739,0,Incube8,,1.0,Poor Company and culture,Software Engineer,Singapore,i dont find any good things about this company,"This company is known for worst work culture. If you are coming to join this company from your well settled job, dont come..there is no job security . after joining this company you will cry for your work life balance. and the office location is another worst thing . about this company.",-0.3412,-0.6919,-1.0,-0.758275,-0.6919,,-0.6919,-0.6919,,,,,,,software_engineer
1740,0,Incube8,,5.0,Working Environment and Culture,Frontend Developer,Singapore,- Gain good exposure to learn and pick up new skills - Hybrid work arrangement - Scrum is practice here and product iteration is manage in sprints,- Fast Paced - Tight Deadlines - Can be stressful at times,0.743,-0.5106,1.0,0.5581,,,,,,,,,,,software_engineer
1741,0,Incube8,,5.0,Self-sufficient company with good working culture,Devops Engineer,Singapore,Great working atmosphere Great colleagues Heartwarming MD,Deadlines can sometimes be erratic Small issues can sometimes be blown out of proportions,0.9062,0.0,1.0,0.72655,,,,,,,,,,,dev_ops_engineer
1742,0,Check Point Software Technologies,,5.0,Good place to work,Software Engineer,Singapore,Helpful colleagues and team manager,Sometimes it is stressful as it is security related,0.4215,-0.2263,1.0,0.5488,,,,,,,,,,,software_engineer
1746,0,Transit Link,,2.0,Lots of politics,Applications Support Engineer,Singapore,"Good work life balance, decent bonus",Lots of partially and politics.,0.7506,0.0,-0.5,-0.06234999999999999,0.7506,,0.7506,,,,,,,,support_engineer
1757,0,NetApp,,5.0,Good place to stay long term,Cloud Solutions Architect,Singapore,"+ Cool work culture - no real work stress + Great work-life balance + Great sales org, approvals for high-end gizmos, travel upgrades not a problem + Well respected + Very good partnerships with MSFT, AMZN, GOOGLE","- Retrenchment risks sucks - Cloud product innovation moves at a snailing pace - when compared with CSP it's not comparable - Cloud Products engineering is rude, won't change roadmap and let customer/sales burn in agony - Medical benefit was sub-optimal for Singapore",0.8217,-0.5859,1.0,0.5589500000000001,0.8217,-0.5859,,0.8217,,,,,,,cloud_engineer
1763,0,Dassault Systèmes,,5.0,Good Exposure and Learning,Quality Assurance Engineer,Singapore,Good Exposure and Learning new technologies,"late working hours, too many changes",0.4404,0.0,1.0,0.6101,,,,,,,,,,,qa_automation_tester
1769,0,Aspire,,5.0,"Friendly environment, work life balance, always value your voice",Senior Software Engineer,Singapore,Growing company with a lot to learn and explore. Very interesting projects within the payment space. Friendly colleagues. Value you voice and contributions. Growing opportunities. Latest Technologies or moving towards micro-services.,"A lot to learn, and fast growing.",0.9117,0.1779,1.0,0.7724,,,0.9117,,,,,,,,software_engineer
1770,0,Aspire,,5.0,Flexible with bunch of learning opportunities,Senior Software Engineer,Singapore,"+ Friendly and welcoming team + These days moving towards async and remote work more and more so you choose how to organize your time best for work/life balance + Opportunity to learn a lot, both on the development side as well as working with people + More than dozen of nationalities, diverse religions and cultures encourage being open minded + Stable business/financial situation This one might be a pro or con, depending on your liking: Some devs are hard headed and you have to be willing to challenge them if you want to make impact","Low benefits Some hard headed devs, not always open to try new things",0.9705,0.0258,1.0,0.749075,0.9705,,0.0258,0.9705,,,,,,,software_engineer
1771,0,Rolls-Royce Power Systems,,5.0,Good place to work,Senior Software Engineer,"Jurong West New Town,",Lots of exposure to different equipments,"Constant travelling, out of touch with staff",0.0,0.0,1.0,0.5,,,,,,,,,,,software_engineer
1778,0,Innohub Technologies,,5.0,A workplace where your needs as an employee and as a father are being meet in the most convenient way!,Senior Software Developer,"Woodlands New Town,",Best workplace and best co-workers. Not to mention the best facilities every company should have.,"too many clients so, we need to do overtime sometimes.",0.9274,0.0,1.0,0.73185,,,,,,,,,,,software_engineer
1779,0,Innohub Technologies,,1.0,Good in overall but...,Software Engineer,"Bedok New Town,","The staffs are very helpful and approachable. Positive workplace environment. Good support for staff members, treated fairly, regardless of gender and races.",bad workplaces settings. toilets are old and unsettling. Carparks are small. Do consider expanding. Managerial roles should be updated,0.9061,-0.5423,-1.0,-0.40905,,,,,,,,,,,software_engineer
1792,0,Mercedes-Benz Mobility,,5.0,Daimler financial services,Full Stack Developer,Singapore,Very good team and manager. Good environment to work.,Learn latest technology to work,0.7264,0.0,1.0,0.6816,,,,,,,,,,,software_engineer
1793,0,Mercedes-Benz Mobility,,5.0,Best Agile Place to Work,Full Stack Web Developer,Singapore,Follow strict agile methodology. So supportive team Experience with multinational team Support relocation,I don't have any cons at this moment,0.6361,0.0,1.0,0.659025,,,,,,,,,,,software_engineer
1798,0,Trading Technologies,,4.0,SRE at TT,Site Reliability Engineer,Singapore,Great learning experience and great colleagues to work with,Bonus could be better and new management can try to do a better job.,0.8481,0.8519,0.5,0.675,,,0.8519,,0.8519,,,,,,sre
1800,0,Nucleus Software Exports,,3.0,Good starting place to work,Assistant Software Engineer (ASE),Singapore,good work life balance and good learning place,steep learning curve and need to catch up fast,0.7003,0.0,0.0,0.175075,0.7003,,,,,,,,,,software_engineer
1802,0,Nucleus Software Exports,,2.0,Employee considered as mere an account in Singapore office !!!,Senior Software Engineer,Singapore,* Good hold on (BFSI - lending) domain * Top banks as clients,"* HR and middle management expert in making false promises and do not value employee contribution. * No year-year good appraisal. * Middle management has learnt the art to convince and hide facts from senior management and CEO, who are not aware of ground facts. * Cunning attitude - can go to any level to avoid last month salary pay to employee leaving the company and increase there balance sheet.",0.5719,0.3103,-0.5,-0.029450000000000004,,,0.3103,,0.3103,,,,,,software_engineer
1803,0,Nucleus Software Exports,,4.0,Good one,Senior Software Engineer,Singapore,"Nucleus Singapore You can get good exposure on multiple technologies(we used 30+ skills) Admin, finance, IT teams are doing great job , they are just a call away, you can use whatsapp as well to get your issue resolved. Salary hike is a bit better than its competitors(ofcourse its not more than 5-6%",Some of the projects use legacy tools and te technologies (struts 1.0 is still in active for some projects) Although IT dept is doing good whenever it comes to budget things become worse(Until recently developers were using 3GB RAM machines) No individual recognisation (happens sometimes but not satisfactory) Managers are too much concerned about login logout times rather than productivity. No proper feedback mechanism (Its all there in the process but not in implementation),0.9136,-0.1531,0.5,0.440125,,,0.9136,,-0.1531,,,,,,software_engineer
1805,0,Nucleus Software Exports,,3.0,Just a good company for people who want to relax,Senior SQA Analyst,Singapore,"Friendly environment, you will feel piece of mind like govt company :)","This company is very much relaxed, means they have no hurry to progress. They earn enough to live comfortable life that's it",0.8271,0.8115,0.0,0.40964999999999996,,,,,,,,,,,qa_automation_tester
1806,0,Nucleus Software Exports,,2.0,Average salary for average work,Senior Software Engineer,"Outram Park,",Does not fire employees due to not having projects.,Does not place employees on the right assignment with the right talent. No Medical leave,0.2584,0.1027,-0.5,-0.159725,,,,,,,,,,,software_engineer
1807,0,Nucleus Software Exports,,1.0,Not Good,Software Developer,Singapore,Improved my patience level. Learned how to tackle ill mannered managers.,Managers are not efficient. HR manager never gave importance to woman respect by other managers. No importance given to work life balance. Overall a bad experience to work for the organization.,0.0772,-0.7993,-1.0,-0.680525,-0.7993,,,,,,,,,,software_engineer
1808,0,Nucleus Software Exports,,4.0,Good Environment,Senior Software Engineer,Singapore,Good Environment to work and to develop your skills,Salary is not satisfied. No Work life balance,0.4404,-0.1139,0.5,0.331625,-0.1139,,-0.1139,,,,,,,,software_engineer
1809,0,Nucleus Software Exports,,2.0,ok ok company,Senior Software Engineer,Singapore,birthday and anniversary leave policy,"management needs to look upon well-being of its employees, outdated technology",-0.0516,0.0,-0.5,-0.2629,,,,0.0,0.0,,,,,,software_engineer
1811,0,Nucleus Software Exports,,1.0,By far the worst workplace and management,Software Engineer,Singapore,1. Domain knowledge - Banking,1. Bad Management - The managers sign projects for unfeasible timelines and stretch employees working hours almost for every project. 2. Bad benefits 3. Too much politics 4. Less hikes,0.0,-0.6597,-1.0,-0.664925,,,-0.6597,,-0.6597,,,,,,software_engineer
1814,0,Eli Lilly and Company,,5.0,Good,Quality Assurance Consultant,Singapore,"Quality culture, respect for people and work life balance. Strive for excellence. Management listens to feedback. Willingness to streamline process.",Too much organizational changes in recent time and tight control on budget. Difficult to get training opportunities. Too much change of global procedures.,0.8519,0.0258,1.0,0.719425,0.8519,0.0258,,0.8519,0.8519,,,,,,qa_automation_tester
1815,0,Veracode,,5.0,Great company and Brilliant Leadership,Senior Software Engineer,Singapore,"The Veracode local office here is led by one of the most amazing leader I have had the honor of working with in my entire career. He has taken us through a lot in the past few years including the acquisition of SourceClear by Veracode. We have flexible work hours and great benefits. The teammates in Singapore office are all smart and talented. Feels great to be part of a team that is driven by the mission of making software secure. The Singapore office has a great team culture with monthly down tool events and awards. Technically the work is challenging and fulfilling, we are probably the only company working in Singapore on program analysis.",None that I can think of.,0.9883,0.0,1.0,0.7470749999999999,,,0.9883,0.9883,,,,,,,software_engineer
